date,state,sales,category,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,day_of_week,month,is_holiday
2023-09-04,North Carolina,359940244.2,Beverages,358851118.0470588,352316361.12941176,327266459.6117647,356672865.7411765,2352781.3950488986,0,9,0
2023-12-02,North Carolina,331090097.1,Beverages,331414256.0561798,333359209.7932584,340814865.78539324,332062573.96853936,700263.3800717609,5,12,0
2023-12-03,North Carolina,382671103.40000004,Beverages,331090097.1,333035050.8370787,340490706.8292135,339153438.6203853,19197470.415780086,6,12,0
2019-03-11,Ohio,198087098.4,Beverages,198024434.02068967,197648447.7448276,196207167.02068967,197899105.262069,135370.53111178623,0,3,0
2019-06-10,Ohio,219232698.5,Beverages,219000329.26813188,217606113.87692308,212261621.54395604,218535590.80439562,501974.9126730702,0,6,0
2019-08-12,Ohio,196752183.0,Beverages,197109016.57936507,199250018.05555555,207457190.3809524,197822683.73809522,770848.6334532673,0,8,1
2019-10-11,Ohio,198142591.70000002,Beverages,198119418.2216667,197980377.3516667,197447387.35000002,198073071.26500002,50060.4347703171,4,10,0
2019-10-13,Ohio,211680283.1,Beverages,204911437.4,198026724.30833334,197493734.30666667,201010420.60238096,5346827.292293458,6,10,0
2019-10-20,Ohio,201987064.1,Beverages,203371809.67142856,211680283.1,197655948.655,206141300.81428573,2991392.3272326067,6,10,0
2019-10-27,Ohio,197831851.4,Beverages,198425453.21428573,201987064.1,197818163.00333336,199612656.84285715,1282326.4788314856,6,10,1
2019-11-17,Ohio,200628465.60000002,Beverages,200495293.49523813,199696260.86666667,204756555.24285713,200228949.2857143,287684.62641403737,6,11,0
2019-11-24,Ohio,204767242.8,Beverages,204175988.91428572,200628465.60000002,199019055.02857143,202993481.14285716,1277254.3734146617,6,11,0
2019-12-15,Ohio,202276981.0,Beverages,202395564.8952381,203107068.26666668,200362121.39047623,202632732.68571427,256170.49202057268,6,12,0
2019-12-22,Ohio,214289030.89999998,Beverages,212573023.77142856,202276981.0,203584735.02857146,209141009.5142857,3706999.0789641547,6,12,0
2019-12-29,Ohio,199101095.5,Beverages,201270800.55714285,214289030.89999998,204174323.32380953,205610210.6714286,4687098.622456018,6,12,0
2020-01-03,Ohio,207137431.1,Beverages,205530163.98,203440505.6142857,203581403.84761906,202855197.19387755,2832448.324506735,4,1,0
2020-01-11,Ohio,212163691.70000002,Beverages,211535409.125,207765713.675,202632732.68571427,210278843.975,1357245.4846356935,5,1,0
2020-01-19,Ohio,201220135.8,Beverages,202588080.28750002,210795747.2125,210857016.64285713,205323969.26250002,2955097.8377684993,6,1,0
2020-01-26,Ohio,185511872.5,Beverages,187755910.1142857,201220135.8,203440505.6142857,192243985.34285715,4847675.298553289,6,1,1
2020-02-02,Ohio,194171999.4,Beverages,192934838.41428572,185511872.5,207137431.1,190460516.44285712,2672573.183533772,6,2,0
2020-02-08,Ohio,238840787.2,Beverages,231395989.23333332,192934838.41428572,210907126.55,216506393.3,16082601.724667052,5,2,0
2020-02-16,Ohio,193373326.8,Beverages,199056759.35000002,233157354.64999998,203956024.775,210423624.45000002,12277617.54448044,6,2,0
2020-02-23,Ohio,198453917.1,Beverages,197728118.4857143,193373326.8,189999947.72857144,196276521.25714284,1567904.2061499185,6,2,0
2020-03-05,Ohio,223836359.79999998,Beverages,221528865.0090909,207683896.26363635,209061595.33333334,216913875.42727274,4984758.467603252,3,3,0
2020-03-15,Ohio,240524149.5,Beverages,238855370.53,228842696.70999998,204740191.9,235517812.59,3604974.59584331,6,3,0
2020-03-22,Ohio,228133662.0,Beverages,229903731.64285713,240524149.5,197002319.87142858,233443870.92857143,3823787.457827915,6,3,0
2020-03-29,Ohio,199404366.3,Beverages,203508551.4,228133662.0,209991391.05454543,211716921.6,8866053.137123056,6,3,0
2020-04-10,Ohio,227625341.3,Beverages,225273593.38333336,211163105.88333336,233849033.62,220570097.55,5080356.1453127805,4,4,1
2020-04-19,Ohio,213052314.5,Beverages,214671539.7,224386890.9,231673801.2857143,217909990.1,3497926.21784282,6,4,0
2020-04-26,Ohio,209183034.29999998,Beverages,209735788.6142857,213052314.5,207612736.5,210841297.24285713,1194085.7936039446,6,4,0
2020-05-01,Ohio,194707669.4,Beverages,197602742.38,210288542.9285714,206459610.05,203058271.38775513,5754651.857228268,4,5,0
2020-05-04,Ohio,210675230.1,Beverages,205352709.86666667,206287961.32,213514853.8,201751320.72571427,5270328.906957755,0,5,0
2020-05-07,Ohio,267702631.1,Beverages,248693497.43333334,197602742.38,220570097.55,222406613.04285714,27362053.898347702,3,5,1
2020-05-17,Ohio,225003095.3,Beverages,229273048.88,254892770.36,216290764.9,237812956.04000002,9224153.982073365,6,5,0
2020-05-24,Ohio,240369773.20000002,Beverages,238174533.5,225003095.3,210288542.9285714,233784054.1,4742259.755517903,6,5,0
2020-05-31,Ohio,236247660.7,Beverages,236836533.91428572,240369773.20000002,194707669.4,238014280.34285712,1272111.5353454393,6,5,0
2020-06-09,Ohio,233961924.0,Beverages,234215894.74444443,235739719.2111111,254892770.36,234723836.23333332,548639.5132510511,1,6,0
2020-06-12,Ohio,203933465.5,Beverages,213942951.66666666,234977806.97777778,242082909.62,225600053.63809523,12343110.566837696,4,6,0
2020-06-14,Ohio,238503356.79999998,Beverages,221218411.14999998,234469865.4888889,233543002.46,224246920.2420635,12416887.245110575,6,6,0
2020-06-21,Ohio,237637395.5,Beverages,237761104.25714284,238503356.79999998,235979293.8,238008521.77142856,267241.459076044,6,6,0
2020-06-28,Ohio,247324697.3,Beverages,245940797.04285714,237637395.5,237425407.12857142,243172996.52857143,2989566.2396697677,6,6,0
2020-07-06,Ohio,241583578.5,Beverages,242301218.35,246607057.45000002,234723836.23333332,243736498.05,1550279.2609022546,0,7,0
2020-07-19,Ohio,248164572.6,Beverages,247658342.28461537,244620960.3923077,237884813.0142857,246645881.6538461,1093582.4692334416,6,7,0
2020-07-26,Ohio,236520987.20000002,Beverages,238184356.54285717,248164572.6,244556896.7857143,241511095.22857144,3593288.4655810916,6,7,0
2020-08-03,Ohio,210814995.5,Beverages,214028244.4625,233307738.2375,243018858.2,220454742.38750002,6941411.108463892,0,8,0
2020-08-11,Ohio,214492818.9,Beverages,214033090.975,211274723.425,244620960.3923077,213113635.125,993125.8245817245,1,8,0
2020-08-16,Ohio,240222406.0,Beverages,235076488.58,213573363.05,247152111.96923077,225454109.38214287,10129065.123592952,6,8,0
2020-08-23,Ohio,235466938.8,Beverages,236146291.25714287,240222406.0,239847725.8857143,237504996.17142862,1467569.0391932118,6,8,0
2020-08-30,Ohio,234735308.1,Beverages,234839826.77142856,235466938.8,220454742.38750002,235048864.1142857,225786.13591114894,6,8,1
2020-09-02,Ohio,194908906.1,Beverages,208184373.43333334,235153382.7857143,210814995.5,223445923.53265306,16203569.419672942,2,9,0
2020-09-08,Ohio,238780800.8,Beverages,231468818.35000002,208184373.43333334,213573363.05,216844853.45,15795687.416586464,1,9,0
2020-09-13,Ohio,229873377.6,Beverages,231654862.24,224156835.9,229930571.16,233918764.79285714,3228574.0440238127,6,9,0
2020-09-20,Ohio,226091818.1,Beverages,226632040.8857143,229873377.6,236825643.71428573,227712486.45714283,1167014.5978650427,6,9,0
2020-09-27,Ohio,224932590.20000002,Beverages,225098194.1857143,226091818.1,234944345.44285715,225429402.15714288,357745.49668800196,6,9,0
2020-10-05,Ohio,226238936.7,Beverages,226075643.3875,225095883.51250002,216844853.45,225749056.76250002,352753.8720414556,0,10,0
2020-10-18,Ohio,217012144.4,Beverages,217721897.65384614,221980417.17692307,227172263.67142856,219141404.16153842,1533242.2660105273,6,10,0
2020-10-25,Ohio,212195347.9,Beverages,212883461.6857143,217012144.4,225263798.1714286,214259689.25714287,1486495.6720717598,6,10,1
2020-11-10,Ohio,222210218.0,Beverages,221584288.61875,217828712.33125,221980417.17692307,220332429.85625002,1352162.0051333709,1,11,0
2020-11-15,Ohio,219089700.8,Beverages,219713804.24,220958359.2375,218431650.9076923,220783435.0026786,1122838.6831528738,6,11,0
2020-11-22,Ohio,222840501.4,Beverages,222304672.74285716,219089700.8,213571575.47142857,221233015.42857143,1157522.1952413095,6,11,0
2020-11-29,Ohio,206662430.20000002,Beverages,208973583.22857144,222840501.4,215324994.80625,213595889.2857143,4992661.164170683,6,11,0
2020-12-01,Ohio,195597050.7,Beverages,201129740.45,218218195.34285715,216576853.56875,207592924.6336735,7155829.671852015,1,12,0
2020-12-04,Ohio,214025157.79999998,Beverages,207882455.4333333,211284736.25714287,218454641.7125,205144310.12551022,6085404.083913748,4,12,0
2020-12-07,Ohio,244679995.9,Beverages,234461716.53333333,201129740.45,220332429.85625,217518509.5142857,17816751.5498377,0,12,0
2020-12-13,Ohio,212194947.1,Beverages,217609121.9,234461716.53333333,220337907.68,228437471.5,11695954.32488491,6,12,0
2020-12-20,Ohio,221969823.1,Beverages,220573412.24285713,212194947.1,221768844.08571428,217780590.5285714,3016592.224528552,6,12,0
2020-12-27,Ohio,211281604.4,Beverages,212808492.7857143,221969823.1,211284736.25714287,215862269.55714288,3298455.9010753026,6,12,0
2021-01-08,Ohio,258370632.29999998,Beverages,254446546.64166665,230902032.69166666,233851646.3,246598375.325,8476993.876666985,4,1,0
2021-01-17,Ohio,211318771.8,Beverages,216546756.3,247914663.29999998,219177001.3857143,227002725.3,11293737.306598736,6,1,0
2021-01-24,Ohio,206193705.9,Beverages,206925858.1714286,211318771.8,214335381.17142856,208390162.7142857,1581629.6742937984,6,1,0
2021-01-31,Ohio,210181156.4,Beverages,209611520.6142857,206193705.9,230902032.69166666,208472249.04285717,1230553.9399170887,6,1,0
2021-02-05,Ohio,241188312.5,Beverages,234986881.28,209041884.82857144,250522460.98333332,223388561.04489797,12209640.504203869,4,2,0
2021-02-14,Ohio,209649079.9,Beverages,213153439.07777777,234179594.14444444,221774740.8,220162157.43333334,7570281.0484213615,6,2,0
2021-02-21,Ohio,205054556.10000002,Beverages,205710916.64285716,209649079.9,207658010.44285715,207023637.72857144,1417900.8276407826,6,2,0
2021-02-28,Ohio,215469980.10000002,Beverages,213982062.38571432,205054556.10000002,209041884.82857144,211006226.95714286,3214269.6289510964,6,2,0
2021-03-01,Ohio,206189547.5,Beverages,215469980.10000002,206542473.81428573,209611520.6142857,210955808.9122449,3297642.857742485,0,3,0
2021-03-10,Ohio,350738186.8000001,Beverages,334677226.8777778,238311467.34444445,230675234.96666667,302555307.0333334,34695638.87448129,2,3,0
2021-03-14,Ohio,256382315.0,Beverages,279971282.95000005,302555307.0333334,216657798.25555557,310156392.6190477,32799340.19632052,6,3,0
2021-03-21,Ohio,244453800.9,Beverages,246157874.34285715,256382315.0,206367277.1857143,249566021.22857141,3681219.3714025496,6,3,0
2021-03-28,Ohio,218687883.4,Beverages,222368728.75714287,244453800.9,212494144.6714286,229730419.4714286,7951534.770194961,6,3,0
2021-04-04,Ohio,230104965.5,Beverages,228473953.77142859,218687883.4,270433387.1888889,225211930.31428573,3523388.0296472125,6,4,0
2021-04-07,Ohio,285647803.8,Beverages,267133524.36666667,223580918.58571428,318616266.9555556,244576337.81836733,23700204.19490971,2,4,0
2021-04-18,Ohio,225595013.70000002,Beverages,231054358.25454548,263810425.5818182,247861947.7857143,241973047.36363634,11793532.14709233,6,4,0
2021-04-25,Ohio,229411899.89999998,Beverages,228866630.44285712,225595013.70000002,226049574.1142857,227776091.52857143,1177916.6541771807,6,4,1
2021-05-09,Ohio,260169045.8,Beverages,257972106.80714285,244790472.85,274729114.6909091,253578228.82142857,4745930.647645184,6,5,0
2021-05-12,Ohio,318626998.09999996,Beverages,299141014.0,251381289.82857144,258351081.02727273,274988227.32040817,25318519.754748404,2,5,0
2021-05-16,Ohio,236972446.5,Beverages,257386084.39999998,260169045.8,236513702.8090909,281113522.2,27535401.85651223,6,5,0
2021-05-23,Ohio,257609253.8,Beverages,254661138.47142857,236972446.5,228321360.9857143,248764907.81428576,6368656.997826025,6,5,0
2021-05-30,Ohio,260805091.0,Beverages,260348542.82857144,257609253.8,240396594.8642857,259435446.4857143,986256.7717974902,6,5,0
2021-06-06,Ohio,255965467.2,Beverages,256656842.02857143,260805091.0,255775167.81428573,258039591.68571427,1493540.3297994735,6,6,0
2021-06-13,Ohio,260247808.4,Beverages,259636045.37142858,255965467.2,277799722.29999995,258412519.31428573,1321559.1856892277,6,6,0
2021-06-20,Ohio,261049328.5,Beverages,260934825.62857142,260247808.4,251713023.14285716,260705819.8857143,247354.4730263537,6,6,0
2021-06-27,Ohio,255681941.5,Beverages,256448711.07142857,261049328.5,259891994.65714285,257982250.2142857,1656411.5892922783,6,6,0
2021-07-02,Ohio,208721326.6,Beverages,218113449.57999998,257215480.64285713,258730966.5142857,235665502.19591835,18473592.019453615,4,7,0
2021-07-03,Ohio,225933533.4,Beverages,208721326.6,256448711.07142857,258039591.68571427,231306191.1,16214118.875597192,5,7,0
2021-07-11,Ohio,330215048.2,Beverages,317179858.85,238968722.75,259024282.34285715,291109480.15,28159227.37733304,6,7,0
2021-07-18,Ohio,255957268.4,Beverages,266565522.65714288,330215048.2,260820322.75714287,287782031.17142856,22916448.367775295,6,7,0
2021-07-25,Ohio,257077480.9,Beverages,256917450.54285714,255957268.4,257215480.64285713,256597389.8285714,345705.0828739719,6,7,0
2021-08-08,Ohio,257301256.0,Beverages,257285272.06428573,257189368.45,304144669.5,257253304.19285712,34529.247920200396,6,8,0
2021-08-15,Ohio,260135445.3,Beverages,259730561.11428574,257301256.0,277173776.9142857,258920792.7428572,874649.8068472601,6,8,1
2021-08-22,Ohio,254931699.60000002,Beverages,255675091.84285715,260135445.3,256757420.1857143,257161876.32857147,1605910.7877292393,6,8,0
2021-08-29,Ohio,263053999.10000002,Beverages,261893670.60000002,254931699.60000002,257157400.57857144,259573013.60000005,2506596.0444956752,6,8,0
2021-09-05,Ohio,239651791.0,Beverages,242994963.58571428,263053999.10000002,257269288.12857142,249681308.75714284,7222078.212681726,6,9,0
2021-09-19,Ohio,245657727.6,Beverages,245228732.12857142,242654759.3,256418484.0857143,244370741.18571427,926736.1370534329,6,9,0
2021-09-26,Ohio,239275636.0,Beverages,240187363.37142858,245657727.6,260733342.10000002,242010818.1142857,1969556.227296257,6,9,0
2021-10-01,Ohio,206010974.7,Beverages,212663906.95999998,241099090.74285713,253024481.34285715,225149599.3530612,13155479.14009944,4,10,0
2021-10-10,Ohio,347613232.09999996,Beverages,331879647.9444444,237478143.01111108,241796768.35714287,300412479.6333333,33988426.38957837,6,10,0
2021-10-17,Ohio,338945509.49999994,Beverages,340183755.5857142,347613232.09999996,244799736.65714285,342660247.75714284,2674917.2674488714,6,10,0
2021-10-24,Ohio,328756526.59999996,Beverages,330212095.5857142,338945509.49999994,241099090.74285713,333123233.5571428,3144388.3883566624,6,10,0
2021-10-31,Ohio,327228674.4,Beverages,327446939.0,328756526.59999996,206010974.7,327883468.1999999,471505.4254377862,6,10,0
2021-11-04,Ohio,228406974.9,Beverages,253112399.775,327883468.2,268945311.32222223,292028752.2642857,40078541.88191772,3,11,1
2021-11-07,Ohio,258660828.7,Beverages,248576210.76666665,327228674.4,316146063.7888889,258227011.59285712,24980537.0941551,6,11,0
2021-11-14,Ohio,338932007.0,Beverages,327464695.8142857,258660828.7,341422001.6714285,304530073.44285715,24772223.4341891,6,11,0
2021-11-21,Ohio,343745435.6,Beverages,343057802.94285715,338932007.0,331667664.57142854,341682537.62857145,1485456.3155731936,6,11,0
2021-11-28,Ohio,313850753.5,Beverages,318121422.3714286,343745435.6,327665203.59999996,326662760.11428577,9225699.188164653,6,11,0
2021-12-09,Ohio,244404074.70000002,Beverages,250717409.13636366,288597415.75454545,281595451.07142854,263344078.00909093,13638361.141467806,3,12,0
2021-12-12,Ohio,329606167.3,Beverages,301205469.76666665,269657412.44545454,315997384.62857145,274158959.24545455,30694563.278101988,6,12,0
2021-12-19,Ohio,350739795.4,Beverages,347720705.67142856,329606167.3,342370170.2857143,341682526.21428573,6521979.225367651,6,12,0
2021-12-26,Ohio,329634201.40000004,Beverages,332649286.2571429,350739795.4,322392091.24285716,338679455.9714286,6513327.714281284,6,12,0
2022-01-05,Ohio,363505082.5,Beverages,360117994.39,339795465.73,263344078.00909093,353343818.17,7316946.587858053,2,1,0
2022-01-16,Ohio,333776107.90000004,Beverages,336478741.9545455,352694546.2818182,344701615.94285715,341884010.06363636,5838356.836733631,6,1,0
2022-01-23,Ohio,312961229.4,Beverages,315934783.4714286,333776107.90000004,335664371.1142857,321881891.61428577,6423610.963209495,6,1,0
2022-01-30,Ohio,325142325.4,Beverages,323402168.8285714,312961229.4,346569641.95000005,319921855.68571424,3759167.83802251,6,1,0
2022-02-01,Ohio,317556878.4,Beverages,321349601.9,316441542.5428571,353343818.17,321030934.5122448,2721622.0441298415,1,2,0
2022-02-10,Ohio,371926158.09999996,Beverages,365885127.02222216,329638940.5555555,347289278.1727273,353803064.8666667,13050118.655368129,3,2,0
2022-02-13,Ohio,327062387.8,Beverages,342016977.9,347762033.7888889,339181376.00909096,353929911.3761905,15137256.62383116,6,2,0
2022-02-20,Ohio,317667281.6,Beverages,319009439.62857145,327062387.8,318908337.5428571,321693755.6857143,2899392.7198230587,6,2,0
2022-02-27,Ohio,336017692.0,Beverages,333396204.8,317667281.6,321662012.25714284,328153230.40000004,5663059.595800508,6,2,0
2022-03-04,Ohio,355092499.5,Beverages,351277538.0,330774717.6,323597909.4777778,343818111.32857144,7973002.589840292,4,3,0
2022-03-07,Ohio,422656740.8,Beverages,400135327.03333336,339832653.5,341721002.71111107,371126601.44285715,30290551.75668115,0,3,0
2022-03-13,Ohio,342923345.00000006,Beverages,356212244.3000001,400135327.03333336,356971568.0,382790042.90000004,28707303.510185342,6,3,0
2022-03-20,Ohio,342949048.20000005,Beverages,342945376.31428576,342923345.00000006,320351597.6571429,342938032.5428572,7932.182012807683,6,3,0
2022-03-27,Ohio,345210330.5,Beverages,344887290.17142856,342949048.20000005,330774717.6,344241209.51428574,697846.8682260587,6,3,0
2022-04-09,Ohio,391219461.20000005,Beverages,387680297.3000001,366445313.90000004,382790042.90000004,380601969.50000006,7645467.84169144,5,4,0
2022-04-12,Ohio,338187046.6000001,Beverages,355864518.1333334,377062805.6,342923345.00000006,373033773.68571436,19301238.821855195,1,4,0
2022-04-17,Ohio,364386081.20000005,Beverages,359146274.28000003,373541989.66666675,342941704.42857146,351940557.3619048,9114423.574803453,6,4,0
2022-04-24,Ohio,344406838.6,Beverages,347261016.11428577,364386081.20000005,344564249.8428572,352969371.1428572,6165728.125773484,6,4,0
2022-05-06,Ohio,379192216.9,Beverages,376293435.375,358900746.225,380601969.50000006,370495872.325,6262083.801623264,4,5,0
2022-05-15,Ohio,374421962.4,Beverages,374951990.67777777,378132160.3444444,353906467.3600001,376012047.2333333,1144991.943718514,6,5,0
2022-05-22,Ohio,392819352.6,Beverages,390191154.0,374421962.4,350115193.62857145,384934756.8,5677557.876843406,6,5,0
2022-05-29,Ohio,389766405.2,Beverages,390202540.5428571,392819352.6,358900746.225,391074811.2285714,942160.0221800358,6,5,0
2022-06-02,Ohio,323243634.3,Beverages,339874327.025,391074811.2285714,370495872.325,366195187.8826531,27108219.18667406,3,6,0
2022-06-03,Ohio,341919689.70000005,Beverages,323243634.3,390638675.8857143,373394653.84999996,359235332.7132653,26018813.39609475,4,6,0
2022-06-11,Ohio,352545429.59999996,Beverages,351217212.11249995,343247907.18750006,376012047.2333333,348560777.1374999,2869277.7092004814,5,6,0
2022-06-19,Ohio,385777555.40000004,Beverages,381623539.675,356699445.325,387562955.40000004,373315508.22499996,8973699.590280829,6,6,0
2022-06-26,Ohio,393034379.1,Beverages,391997690.0,385777555.40000004,390638675.8857143,389924311.8000001,2239504.4140023007,6,6,0
2022-07-08,Ohio,398641730.40000004,Beverages,398174451.12500006,395370775.475,348560777.1375,397239892.5750001,1009438.6050369891,4,7,0
2022-07-17,Ohio,384440093.0,Beverages,386018052.7111111,395485810.9777778,377469523.95000005,389173972.1333333,3408782.5734243975,6,7,0
2022-07-24,Ohio,384467291.50000006,Beverages,384463406.00000006,384440093.0,390961000.90000004,384455635.0,8393.642924482549,6,7,0
2022-07-31,Ohio,393398134.90000004,Beverages,392122300.12857145,384467291.50000006,395370775.475,389570630.58571434,2756118.109225147,6,7,0
2022-08-05,Ohio,362430700.49999994,Beverages,368624187.37999994,390846465.3571429,397707171.85,379944115.1897959,11862501.247816537,4,8,0
2022-08-14,Ohio,388633202.6,Beverages,385721813.4777778,368253478.74444443,387596012.42222226,379899035.2333333,6289319.324433929,6,8,0
2022-08-21,Ohio,386809037.79999995,Beverages,387069632.7714285,388633202.6,384459520.50000006,387590822.7142857,562949.479101567,6,8,0
2022-08-28,Ohio,391441091.6999999,Beverages,390779369.7142857,386809037.79999995,390846465.3571429,389455925.7428571,1429482.867971904,6,8,0
2022-09-01,Ohio,317735764.09999996,Beverages,336162095.99999994,389455925.7428571,381011161.14,364834165.277551,29531285.28372844,3,9,0
2022-09-10,Ohio,367820684.79999995,Beverages,362255693.61111104,328865746.4777777,379899035.23333335,351125711.2333333,12021754.961374253,5,9,0
2022-09-18,Ohio,377247508.6,Beverages,376069155.625,368999037.775,387330227.7428571,373712449.675,2545533.3607379887,6,9,0
2022-09-25,Ohio,366224652.70000005,Beverages,367799346.40000004,377247508.6,390117647.72857136,370948733.8000001,3401727.183049321,6,9,0
2022-10-04,Ohio,354698621.79999995,Beverages,355979291.9,363663312.5,334430737.6666666,358540632.1,2766563.612781466,1,10,0
2022-10-07,Ohio,384253587.5,Beverages,374401932.26666665,359821302.2,351125711.2333333,364240614.94285715,11138415.075861657,4,10,0
2022-10-16,Ohio,361905756.90000004,Beverages,364388849.1888889,379287402.92222226,374890802.65,369355033.76666677,5364092.418175372,6,10,0
2022-10-23,Ohio,351248017.2,Beverages,352770551.44285715,361905756.90000004,369374040.1,355815619.9285714,3289049.877478928,6,10,0
2022-10-30,Ohio,351473786.29999995,Beverages,351441533.57142854,351248017.2,359821302.2,351377028.11428565,69673.8574007446,6,10,0
2022-11-09,Ohio,374480053.7,Beverages,372179426.96,358375666.52,376804310.6333333,367578173.47999996,4969921.781928589,2,11,0
2022-11-12,Ohio,349988156.40000004,Beverages,358152122.1666667,365277546.73999995,369355033.7666667,365510402.97999996,8602544.66068407,5,11,0
2022-11-13,Ohio,353850999.29999995,Beverages,349988156.40000004,367578173.47999996,366871941.47777784,363549378.0971428,9563553.53262774,6,11,0
2022-11-20,Ohio,364957301.3,Beverages,363370686.7285714,353850999.29999995,354293085.6857143,360197457.5857143,3427479.2085922966,6,11,0
2022-11-27,Ohio,348892641.5,Beverages,351187592.9,364957301.3,351409280.8428571,355777495.7,4957661.646290254,6,11,0
2022-12-06,Ohio,374709729.79999995,Beverages,371841164.4333333,354629772.23333335,367578173.47999996,366104033.6999999,6196809.439272431,1,12,0
2022-12-18,Ohio,371400664.2,Beverages,371676419.6666666,373330952.46666664,361784072.1571429,372227930.59999996,595699.8919373185,6,12,0
2022-12-25,Ohio,373152315.2,Beverages,372902079.3428571,371400664.2,353482544.3,372401607.62857145,540571.2345938283,6,12,1
2023-01-01,Ohio,334633506.2,Beverages,340136193.2,373152315.2,363235468.3333333,351141567.2,11887162.5305029,6,1,0
2023-01-15,Ohio,340904510.99999994,Beverages,340456582.0857142,337769008.59999996,371952175.1333333,339560724.25714284,967637.0483046562,6,1,0
2023-01-22,Ohio,335002264.2,Beverages,335845442.3142857,340904510.99999994,372651843.48571426,337531798.5428571,1821472.9071052088,6,1,0
2023-01-29,Ohio,340561717.3,Beverages,339767509.71428573,335002264.2,345638880.2,338179094.54285717,1715684.4745945793,6,1,0
2023-02-04,Ohio,359887955.29999995,Beverages,356666915.6333333,339767509.71428573,336425221.8571428,350224836.3,6958240.952989152,5,2,0
2023-02-19,Ohio,347650674.1,Beverages,348466492.8466667,353361405.32666665,336688620.4285714,350098130.34000003,1762369.9180351554,6,2,0
2023-02-26,Ohio,353624113.1000001,Beverages,352770764.6714286,347650674.1,338973302.12857145,351064067.81428576,1843443.297007218,6,2,0
2023-03-19,Ohio,378725666.0,Beverages,377530353.95714283,370358481.70000005,349282311.59333336,375139729.8714286,2582169.1344931237,6,3,0
2023-03-26,Ohio,350900425.40000004,Beverages,354875459.7714286,378725666.0,351917416.2428572,362825528.5142857,8587055.676166294,6,3,0
2023-04-16,Ohio,374911717.90000004,Beverages,373768323.0190477,366907953.73333335,376335041.9142857,371481533.25714296,2470015.2464607684,6,4,0
2023-04-23,Ohio,369690370.50000006,Beverages,370436277.27142864,374911717.90000004,358850494.1428572,371928090.81428576,1611342.7902937625,6,4,0
2023-04-30,Ohio,381198122.8,Beverages,379554158.1857143,369690370.50000006,356617399.80476195,376266228.9571429,3551369.460858172,6,4,0
2023-05-02,Ohio,343769115.99999994,Beverages,362483619.4,372978299.7285715,358904189.5666667,370829100.4653061,13414080.959278923,1,5,0
2023-05-03,Ohio,370462700.1999999,Beverages,343769115.99999994,374622264.3428572,360047584.4476191,370234877.01632655,13309769.934736995,2,5,0
2023-07-05,Ohio,385825886.4,Beverages,385582026.3015873,384118865.71111107,378510083.447619,385094306.1047619,526798.0215772616,2,7,0
2023-08-01,Ohio,330617116.49999994,Beverages,332661885.7555555,344930501.2888888,385094306.1047619,336751424.2666666,4417206.444449223,1,8,0
2023-09-04,Ohio,373981009.8,Beverages,372705601.1735294,365053149.4147059,335718751.0058823,370154783.9205882,2755197.5309042395,0,9,0
2023-12-02,Ohio,351100216.9,Beverages,351357304.46067417,352899829.8247191,358812843.72022474,351871479.5820225,555372.6058951025,5,12,0
2023-12-03,Ohio,396326367.5,Beverages,351100216.9,352642742.26404494,358555756.15955055,358111997.47287315,16856672.275597483,6,12,0
2019-03-11,Oklahoma,78606323.7,Beverages,78591440.01034483,78502137.8724138,78159813.01034483,78561672.63103448,32152.44442997236,0,3,0
2019-06-10,Oklahoma,85463185.5,Beverages,85387835.37032968,84935734.59230769,83202681.6098901,85237135.110989,162774.88399587598,0,6,0
2019-08-12,Oklahoma,79333315.5,Beverages,79430615.02380952,80014412.16666667,82252301.21428572,79625214.07142857,210190.99463147728,0,8,1
2019-10-11,Oklahoma,79735846.69999999,Beverages,79729137.84666665,79688884.72666666,79534581.1,79715720.13999999,14492.77964279798,4,10,0
2019-10-13,Oklahoma,80326242.9,Beverages,80031044.8,79702302.43333332,79547998.80666666,79852776.09523809,238520.60299529895,6,10,0
2019-10-20,Oklahoma,77607881.19999999,Beverages,77996218.58571428,80326242.9,79594960.77999999,78772893.35714285,838904.6334379523,6,10,0
2019-10-27,Oklahoma,75895542.9,Beverages,76140162.65714286,77607881.19999999,79641922.75333333,76629402.17142858,528439.0719182139,6,10,1
2019-11-17,Oklahoma,78375342.60000001,Beverages,78257256.9,77548742.7,78384555.97142856,78021085.5,255094.26729917302,6,11,0
2019-11-24,Oklahoma,78566415.69999999,Beverages,78539119.54285714,78375342.60000001,76384782.41428572,78484527.22857141,58966.438845435456,6,11,0
2019-12-15,Oklahoma,75511948.5,Beverages,75657399.31904761,76530104.23333333,78139171.2,75948300.95714286,314209.6808755145,6,12,0
2019-12-22,Oklahoma,79011299.7,Beverages,78511392.38571429,75511948.5,78511823.38571428,77511577.75714286,1079923.2257083503,6,12,0
2019-12-29,Oklahoma,74528180.6,Beverages,75168626.18571427,79011299.7,77839161.6047619,76449517.35714285,1383520.590818672,6,12,0
2020-01-03,Oklahoma,82141565.8,Beverages,80618888.75999999,75809071.77142857,77111907.50952381,77882552.19795918,2862618.384037449,4,1,0
2020-01-11,Oklahoma,81182719.6,Beverages,81302575.375,82021710.02499999,75948300.95714286,81542286.925,258918.06632697373,5,1,0
2020-01-19,Oklahoma,75239593.2,Beverages,75982484.0,80439828.8,78011485.07142857,77468265.60000001,1604827.5473446962,6,1,0
